customer_id,name,email,region,segment,signup_date
C00373,Brandon Oconnor,sandovalmichael@example.com,Midwest,VIP,2022-05-23
C00374,Chad Olson,grantscott@example.net,Southwest,At-Risk,2022-06-22
C00375,Leslie Dominguez,jonathan57@example.net,Southeast,Regular,2022-08-15
C00376,Natalie Lopez,yreed@example.com,Midwest,New,2023-03-26
C00377,Jonathan Hardin,sydneyglass@example.com,Northeast,Regular,2023-04-05
C00378,Pam Mills,elizabeth12@example.com,Midwest,New,2024-10-09
C00379,Patrick Andrews,ijones@example.org,Southeast,Regular,2023-06-14
C00380,Kim Johnson,foxhelen@example.net,Southeast,Regular,2023-03-11
C00381,Jason Walker,madeline75@example.com,West,Regular,2023-08-03
C00382,Jacob Newman,hudsonscott@example.org,Southeast,Regular,2023-03-28
C00383,Jennifer Ray,thomasfox@example.net,Midwest,Regular,2022-06-23
C00384,Amy Hamilton,erush@example.com,West,Regular,2022-02-22
C00385,Corey Ayers,nathancortez@example.com,Northeast,Regular,2024-01-04
C00386,Karen Jones,tannerrodney@example.org,Southwest,Regular,2024-11-14
C00387,Brian Haas,jennifer93@example.net,West,Regular,2022-01-25
C00388,Paul Allen,boydkelly@example.org,Midwest,Regular,2022-01-24
C00389,Mary Collins,alexanderantonio@example.com,Southeast,Regular,2022-06-25
C00390,Howard Velasquez,maysjonathan@example.org,Southwest,Regular,2022-04-17
C00391,Christopher Thompson,kaylee59@example.net,West,Regular,2022-06-15
C00392,Elaine Daniels,lvazquez@example.org,Southeast,Regular,2023-10-02
C00393,Joseph Dean,atravis@example.net,Southwest,VIP,2022-12-17
C00394,Michele Woodward,hpitts@example.net,Northeast,Regular,2023-01-08
C00395,Beverly Carlson,nwang@example.com,Midwest,Regular,2022-03-06
C00396,Mikayla Hernandez,msmith@example.org,Northeast,New,2022-09-30
C00397,Abigail Rhodes,anthony17@example.net,West,At-Risk,2022-10-03
C00398,Jeremy Dorsey,stephenjones@example.net,Southwest,Regular,2023-08-31
C00399,Philip Garrett,mclaughlinmarissa@example.org,Northeast,Regular,2024-08-29
C00400,Calvin Thompson,bayala@example.net,Midwest,Regular,2024-02-27
C00401,Mark Jackson,ellisonkaren@example.net,West,New,2022-02-18
C00402,Angela Morton,christopherrobinson@example.org,Midwest,New,2023-01-14
C00403,Courtney Nunez,michaelwilson@example.org,West,Regular,2023-11-28
C00404,David Delgado,aaron13@example.org,Southwest,Regular,2022-02-23
C00405,Tiffany Jennings,yesparza@example.com,Midwest,Regular,2024-10-14
C00406,Tina Rasmussen,davisthomas@example.net,Southeast,At-Risk,2024-04-29
C00407,Jimmy Kent,vthomas@example.net,Northeast,New,2024-08-21
C00408,Brittany Graham,james94@example.com,Northeast,Regular,2023-05-01
C00409,Mary Buck,wilsonfrederick@example.org,Midwest,Regular,2024-04-03
C00410,Maria Daniel,tsmith@example.org,Northeast,Regular,2024-11-02
C00411,Amanda Dean,michellepowell@example.net,Northeast,Regular,2024-10-24
C00412,Mariah Jenkins,dennisedwards@example.net,Northeast,Regular,2022-07-05
C00413,Patrick Kerr,smitheric@example.org,Southeast,Regular,2024-02-13
C00414,Christopher Buckley,hendersonkenneth@example.org,Midwest,Regular,2024-01-12
C00415,Michael Wise,tiffanymartinez@example.com,Midwest,Regular,2024-12-12
C00416,Justin Brennan,rachel29@example.org,Southeast,Regular,2023-11-02
C00417,Peter Lucero,sheri54@example.org,Southwest,Regular,2022-02-01
C00418,Timothy Elliott,ubennett@example.com,Midwest,New,2023-09-11
C00419,Penny Caldwell,melendezshelly@example.org,Northeast,Regular,2024-01-14
C00420,Lori Brown,benjamin88@example.org,Southwest,New,2022-11-22
C00421,Janet Carter,jenniferpalmer@example.net,Northeast,VIP,2024-03-18
C00422,Samuel Russell,uramirez@example.org,Southeast,New,2024-11-16
C00423,Lauren Simpson,sheilanelson@example.com,Midwest,New,2024-04-08
C00424,Brett Bradshaw,geoffreyreed@example.com,Southwest,Regular,2022-06-24
C00425,Lee French,whitejeffrey@example.org,West,Regular,2023-10-05
C00426,Alexandra Hoover,leslie03@example.org,West,Regular,2023-06-10
C00427,Nicholas Haynes,odonnellangela@example.org,Southwest,Regular,2023-05-04
C00428,Thomas Long,rogersmeredith@example.net,Southwest,Regular,2023-05-29
C00429,Debra Reed,annaalvarado@example.com,West,New,2022-05-18
C00430,Audrey Arellano,wcabrera@example.org,Midwest,Regular,2023-03-02
C00431,Jose Trevino,rdorsey@example.com,Midwest,Regular,2023-11-20
C00432,Michelle Henry,tfields@example.net,Southeast,Regular,2024-11-13
C00433,Hunter Logan,tlowe@example.com,Southwest,New,2022-11-09
C00434,Sara Diaz,davisronald@example.net,Southeast,Regular,2024-12-02
C00435,Joshua Marshall,castrotami@example.org,Southeast,At-Risk,2024-01-07
C00436,Cindy Smith,parkerjeffery@example.org,West,At-Risk,2022-07-25
C00437,Roy Coleman,jcruz@example.net,Southeast,Regular,2024-03-28
C00438,John Parsons,guerrerozachary@example.com,West,Regular,2023-06-17
C00439,Amy Neal,jgillespie@example.net,West,Regular,2022-12-25
C00440,Shane Taylor,ruizwilliam@example.org,West,New,2023-12-06
C00441,Kevin Bates,mpierce@example.net,Southwest,Regular,2023-12-17
C00442,Michael Beltran,uwright@example.net,Southeast,New,2024-03-19
C00443,Jessica Banks,jstevens@example.com,Southeast,Regular,2022-08-17
C00444,Joseph Rivera,amanda28@example.org,Midwest,Regular,2023-12-21
C00445,Aaron Leonard,louisbrown@example.org,Northeast,At-Risk,2024-01-28
C00446,Brad Fox,jenkinsmaria@example.net,Northeast,Regular,2022-06-19
C00447,Stephanie Hoffman,jenniferphillips@example.com,Southwest,Regular,2022-05-13
C00448,Yvette Barajas,monica97@example.com,West,Regular,2023-05-19
C00449,Taylor Romero,christopher69@example.com,Northeast,Regular,2022-04-18
C00450,Charles Sanchez,hallelizabeth@example.net,Midwest,Regular,2022-02-28
C00451,Pamela Hardin,ushea@example.com,Southwest,Regular,2024-01-13
C00452,Jennifer Barton,lukemeyer@example.net,Southwest,Regular,2022-01-16
C00453,Mathew Long,nguyensusan@example.net,West,New,2023-09-19
C00454,Lindsey Johnson,rshelton@example.com,Southeast,Regular,2022-10-27
C00455,Jessica Herrera,fburgess@example.com,West,Regular,2024-03-05
C00456,James Howell,timothy23@example.net,Midwest,At-Risk,2023-12-28
C00457,Cynthia Franklin,jacquelinesmith@example.net,Southeast,Regular,2023-12-07
C00458,Peggy Flores,brookslaura@example.org,Midwest,Regular,2023-10-05
C00459,Mia Jones,acarroll@example.com,Midwest,VIP,2022-02-25
C00460,Jill Young,ryanzamora@example.net,Midwest,Regular,2024-01-02
C00461,Christine Chandler,christopher66@example.net,Northeast,Regular,2024-10-03
C00462,Daniel Smith,wjohnson@example.net,Southwest,At-Risk,2022-01-21
C00463,Christopher Heath,cynthia87@example.org,Northeast,New,2024-11-12
C00464,Jeffrey Powell,crodriguez@example.org,Midwest,Regular,2022-05-27
C00465,Jennifer Dunn,vsteele@example.com,West,Regular,2024-01-27
C00466,Jeffrey Reid,whiterandy@example.org,Northeast,Regular,2023-05-24
C00467,Thomas Holland,whubbard@example.com,West,Regular,2023-06-27
C00468,Julia Vance,eric42@example.org,West,Regular,2023-09-27
C00469,Nicole Henry,jschmidt@example.org,West,Regular,2024-11-18
C00470,Christine Gardner,katiehale@example.net,Northeast,Regular,2022-09-13
C00471,Martin Bennett,reginald35@example.net,Southwest,Regular,2022-12-15
C00472,Natalie Wood,wandaperry@example.com,Midwest,Regular,2022-10-30
C00473,Tanya Martinez,michaellin@example.net,Midwest,Regular,2024-12-19
C00474,Samuel Carr,karenflores@example.net,Southwest,Regular,2024-08-16
C00475,Kelly Brown,longrobin@example.org,Southwest,Regular,2022-06-15
C00476,Brenda Curry,fitzpatrickkimberly@example.net,Midwest,Regular,2023-09-15
C00477,David Moon,bergersteven@example.org,Midwest,Regular,2023-02-01
C00478,James Williams,jennifer32@example.net,Southeast,Regular,2022-10-05
C00479,Anthony Cruz,franklinwilliam@example.org,Northeast,Regular,2024-12-15
C00480,Frank Wright,mcbridejanice@example.com,Midwest,Regular,2023-12-12
C00481,Ann Valencia,heatherdavis@example.net,Northeast,Regular,2024-07-13
C00482,Aaron French,ntran@example.org,Midwest,Regular,2023-05-11
C00483,Hayley Shaw,michelleharmon@example.org,Southeast,New,2023-01-29
C00484,Greg Johnson,carloshogan@example.org,Southeast,Regular,2022-04-23
C00485,Jessica Dunn,david34@example.com,West,New,2022-07-21
C00486,Paul Williams,martinezeric@example.com,Southwest,Regular,2024-04-13
C00487,Tracy Davis,mullenmathew@example.com,Northeast,Regular,2023-05-24
C00488,Antonio Miller,kaylacooper@example.net,Midwest,Regular,2023-10-15
C00489,Charles Hopkins,fergusongarrett@example.com,Northeast,New,2023-11-27
C00490,Jeffrey Mejia,raymondmikayla@example.org,Midwest,New,2023-07-18
C00491,Brianna Jenkins,clyons@example.com,West,Regular,2022-08-20
C00492,Daniel Ingram,trevinoamanda@example.net,Southeast,New,2024-03-24
C00493,Patricia Reyes,barberrachel@example.org,Midwest,At-Risk,2023-10-02
C00494,Crystal Smith,juliahamilton@example.net,West,Regular,2022-11-11
C00495,Karen Mcdowell DDS,randolphstephanie@example.org,Southwest,Regular,2024-01-23
C00496,James Lowery,adamhernandez@example.org,Southeast,VIP,2022-11-03
C00497,Nicole Tran,carolyn77@example.com,Northeast,Regular,2023-11-10
C00498,Jessica Rosales,bennettgeorge@example.com,Midwest,Regular,2023-04-27
C00499,Matthew Hernandez,andreawagner@example.com,Midwest,Regular,2022-06-20
C00500,Chase Stephenson,xtravis@example.org,West,Regular,2022-10-07
C00501,George Hogan,hammondtyler@example.net,Northeast,New,2022-12-05
C00502,Christopher Hurst,sandra18@example.org,West,Regular,2022-03-16
C00503,Karen Greer,joe04@example.com,Southeast,Regular,2022-07-09
C00504,Brandi Henderson,garymorris@example.org,West,New,2022-03-22
C00505,Lucas Green,louis34@example.net,Southwest,Regular,2024-05-18
C00506,Justin Martinez,allisonrodriguez@example.org,Northeast,Regular,2023-04-30
C00507,Whitney Beck,danielgonzalez@example.com,West,Regular,2022-03-15
C00508,Bridget Fields,douglaspaul@example.org,Southeast,New,2022-05-07
C00509,Aaron Anderson,warrenallen@example.com,Northeast,New,2024-09-05
C00510,Brad Small,uromero@example.com,Midwest,New,2022-12-30
C00511,Robert Valencia,nicholas67@example.net,Northeast,Regular,2023-10-28
C00512,Lisa Morse,kmaldonado@example.net,Northeast,Regular,2022-12-18
C00513,Ian Snyder,anthony12@example.com,Southeast,Regular,2022-10-11
C00514,Elizabeth Garcia,campbellaaron@example.org,Northeast,Regular,2023-10-27
C00515,Stephanie Ward,jnichols@example.com,Midwest,Regular,2022-06-05
C00516,Kelly Morrow,donald46@example.org,Southeast,Regular,2022-12-05
C00517,Christopher Jones,davidstevens@example.com,Southwest,Regular,2022-10-08
C00518,Jacqueline Wagner,carlanunez@example.com,Southwest,VIP,2022-08-27
C00519,Stephanie Vance,jonesdeborah@example.org,Southeast,Regular,2022-01-25
C00520,Cynthia Kline,williamsjennifer@example.net,Southeast,Regular,2023-07-24
C00521,Derek Colon,stephenbautista@example.org,Southeast,Regular,2023-04-15
C00522,Robert Hall,bsingleton@example.net,Northeast,Regular,2024-06-04
C00523,Rebecca Norton,jasoncombs@example.org,West,Regular,2022-06-28
C00524,Michelle Jacobs,keith97@example.net,Southeast,Regular,2024-02-27
C00525,Lawrence Turner,cochranstephen@example.net,Midwest,At-Risk,2024-05-08
C00526,Robert Phillips,claire48@example.com,Midwest,Regular,2023-01-29
C00527,Douglas Malone,fgamble@example.net,West,Regular,2023-06-27
C00528,Richard Hull,lphillips@example.org,Southwest,Regular,2022-11-20
C00529,Joanne Gregory,davisjennifer@example.org,Southwest,New,2023-04-02
C00530,Nathaniel Bradshaw,kellerraymond@example.com,Southwest,Regular,2022-07-13
C00531,Crystal Jensen,diaznicholas@example.org,Southeast,Regular,2023-10-24
C00532,Laura Richardson,andreacasey@example.org,Southeast,Regular,2024-10-23
C00533,Allison Johnston,belldennis@example.com,Midwest,Regular,2023-09-06
C00534,John Shaw,sherri36@example.com,Southwest,Regular,2023-12-07
C00535,Laura Chan,crawforddouglas@example.com,Southeast,Regular,2024-03-01
C00536,Joy Simmons,ssparks@example.net,Midwest,Regular,2022-01-06
C00537,Katrina Watson,greenbobby@example.org,West,Regular,2022-07-16
C00538,Laura Long,austin57@example.net,Midwest,At-Risk,2023-10-13
C00539,Gary Arnold,bankslogan@example.net,Southwest,Regular,2023-06-28
C00540,Zachary Potter,ryanmccarthy@example.org,Southeast,VIP,2022-02-09
C00541,Denise Haas,rogergrant@example.net,West,Regular,2024-07-12
C00542,Shawn Williams,john32@example.org,West,Regular,2023-11-29
C00543,Travis Owen,stephanie55@example.com,Midwest,Regular,2023-07-12
C00544,Grace Salazar,jthomas@example.com,Southeast,Regular,2024-08-09
C00545,Mary Mcgee,pbruce@example.com,Southeast,Regular,2022-05-08
C00546,David Branch,bryan25@example.net,Northeast,Regular,2024-11-04
C00547,Cassandra Davis,kennetharroyo@example.org,Northeast,Regular,2024-02-21
C00548,Brian Guzman,brooksaaron@example.org,Midwest,Regular,2022-12-29
C00549,Tom Nelson,jackallen@example.net,Northeast,Regular,2024-08-26
C00550,Walter James,jonathangoodman@example.com,Midwest,Regular,2024-11-06
C00551,Sean Schultz,justinstevens@example.com,West,Regular,2024-08-13
C00552,Amber Anderson,danielbooth@example.com,Southeast,Regular,2024-06-08
C00553,Ashley Best,morganheidi@example.net,Southwest,Regular,2022-03-18
C00554,Matthew Benson,weberjack@example.net,Midwest,At-Risk,2022-05-03
C00555,Jacob Thomas,kirbykyle@example.org,Northeast,At-Risk,2023-04-03
C00556,Lauren Smith,qberger@example.com,Northeast,Regular,2024-08-29
C00557,Dawn Lane,sheilawalker@example.org,Midwest,Regular,2023-03-27
C00558,Melinda Cole,heidilewis@example.com,Southwest,New,2022-05-12
C00559,Kristen Hall,xwalsh@example.com,Southwest,Regular,2022-08-15
C00560,George Stewart,linda61@example.org,Northeast,At-Risk,2022-05-23
C00561,Michael Rivas,glennnielsen@example.com,West,Regular,2024-08-31
C00562,Laura Stanley,dawsongerald@example.net,Southeast,Regular,2024-10-04
C00563,Craig Peterson,jonathan34@example.net,Southeast,VIP,2024-10-09
C00564,Rebecca Vasquez,bennettsharon@example.net,Southeast,Regular,2023-12-30
C00565,Billy Jensen,jennifernelson@example.com,Northeast,Regular,2024-05-16
C00566,Carol Ramirez,shawnpowers@example.com,Southwest,Regular,2024-10-20
C00567,Laura Luna,monique50@example.org,Southwest,Regular,2024-08-27
C00568,Tyler Gray,pricesherry@example.com,Midwest,At-Risk,2024-12-11
C00569,Anne Rhodes,solisaustin@example.org,Southeast,Regular,2024-10-08
C00570,Terri Martinez,wilkinskyle@example.com,Southwest,Regular,2023-10-23
C00571,Amanda Stephenson,pricewendy@example.org,West,New,2022-04-21
C00572,Fred Wright,haley60@example.net,Southeast,Regular,2024-12-12
C00573,David Meza,michael08@example.com,Northeast,Regular,2024-03-26
C00574,Danielle Simpson,nancyjackson@example.com,Midwest,Regular,2023-11-26
C00575,Andrew Cuevas,tonya68@example.org,Southwest,Regular,2023-11-08
C00576,Steven Riley,reginald28@example.org,Southwest,Regular,2024-10-08
C00577,David Boyd,joseph79@example.net,Southeast,Regular,2022-04-20
C00578,Samantha Pennington,dhernandez@example.org,West,Regular,2022-10-02
C00579,Christopher Morris,omar97@example.net,Northeast,Regular,2024-04-01
C00580,Vincent Jones,wrightdakota@example.net,Northeast,Regular,2022-12-24
C00581,Nicole Tran,epaul@example.org,Northeast,New,2024-10-17
C00582,David Manning,arnoldlisa@example.com,Southeast,New,2023-01-19
C00583,Victor Knight,krista98@example.com,Southeast,VIP,2024-09-28
C00584,Sara Edwards,christian24@example.com,Southeast,At-Risk,2022-08-07
C00585,Cory Lynch,shawanthony@example.net,Midwest,New,2024-07-26
C00586,Rachel Shaw,kathy30@example.com,Southwest,Regular,2022-12-28
C00587,Danielle Frye,nrivas@example.net,Midwest,Regular,2024-06-29
C00588,Brooke Johnson,qharris@example.org,West,Regular,2022-05-07
C00589,Dale Deleon,wilsondanielle@example.net,Northeast,Regular,2022-12-09
C00590,Richard Thomas,uwells@example.net,Southwest,Regular,2024-01-10
C00591,Laura Grant,fletcherpaula@example.org,West,At-Risk,2024-10-04
C00592,Kristen Moody,elizabethmitchell@example.org,Southeast,Regular,2024-12-19
C00593,Tanya Howard,bgraham@example.org,West,Regular,2022-12-15
C00594,Steven Mack,myerstabitha@example.net,Northeast,Regular,2024-06-24
C00595,Lisa Riley,timothy18@example.net,Southeast,Regular,2024-06-29
C00596,Jody Leonard,jguzman@example.org,Southwest,VIP,2023-03-21
C00597,John Wood,tmiller@example.com,Northeast,At-Risk,2024-05-06
C00598,Robert Chambers,vnorris@example.net,Northeast,Regular,2024-01-25
C00599,Anthony Fowler,caseywatson@example.com,Northeast,Regular,2022-11-30
C00600,Harold Bailey,lori62@example.org,West,At-Risk,2024-05-18
C00601,Benjamin Ross,brianwilliams@example.net,Southwest,New,2022-08-27
C00602,Tonya Martin,edwardharris@example.net,Midwest,Regular,2024-02-25
C00603,Caleb Maynard,jaime36@example.org,Midwest,At-Risk,2023-02-27
C00604,Donna Murray,edwin82@example.com,Southeast,Regular,2023-02-17
C00605,Vanessa Cannon,oscar66@example.net,West,Regular,2023-04-08
C00606,Alexander Knight,rlevy@example.net,West,New,2022-09-09
C00607,Christopher Romero,berrytonya@example.org,Southwest,New,2022-12-09
C00608,Tiffany Blair,hammondnicholas@example.net,Southeast,VIP,2024-12-24
C00609,Adrian Holland,amanda23@example.com,Northeast,Regular,2024-05-10
C00610,Jasmine Moran,brookebrowning@example.com,Northeast,At-Risk,2023-12-05
C00611,Andrew Velazquez,richardhendrix@example.net,Southwest,Regular,2023-06-02
C00612,Michael Parker,april20@example.net,Northeast,Regular,2023-08-28
C00613,Angela Allen,watsonmelvin@example.org,West,At-Risk,2024-10-02
C00614,Megan Andersen,kimberlydavis@example.net,Southwest,Regular,2024-04-25
C00615,Abigail Conner,awilliams@example.com,Midwest,New,2024-12-22
C00616,Elizabeth Khan,fsmith@example.net,Northeast,Regular,2022-02-22
C00617,Kimberly Frazier,williamwells@example.org,Midwest,Regular,2022-04-30
C00618,Katherine Pope,omaxwell@example.com,Southwest,Regular,2024-11-29
C00619,Douglas Hayes,fitzpatrickdon@example.com,Northeast,New,2023-05-04
C00620,Cameron Rivers,sandrawatts@example.org,Southwest,Regular,2024-05-23
C00621,Christopher Knight,roger20@example.net,Northeast,Regular,2023-12-10
C00622,Ralph Sanders,browncandice@example.net,Midwest,Regular,2022-02-06
C00623,Kristine White,karina35@example.com,Northeast,VIP,2023-01-29
C00624,John Munoz,sharon30@example.net,Southeast,New,2022-07-27
C00625,Alicia Simpson,ronald45@example.net,Northeast,Regular,2022-01-20
C00626,Melissa Humphrey,wanderson@example.org,Northeast,Regular,2023-08-10
